City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Year
barcelona,boxing,boxing,"izonritei, david",ngr,men,81 - 91kg (heavyweight),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"zala, gyorgy",hun,men,c-1 1000m (canoe single),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"bukhalov, nikolai petkov",bul,men,c-1 1000m (canoe single),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"klementyev, ivans",lat,men,c-1 1000m (canoe single),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"heukrodt, olaf",ger,men,c-1 500m (canoe single),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"bukhalov, nikolai petkov",bul,men,c-1 500m (canoe single),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"sliwinski, michal",eun,men,c-1 500m (canoe single),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"boivin, olivier",fra,men,c-2 1000m (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"hoyer, didier",fra,men,c-2 1000m (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"papke, ulrich",ger,men,c-2 1000m (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"spelly, ingo",ger,men,c-2 1000m (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"frederiksen, christian wigeo",den,men,c-2 1000m (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"nielsson, arne",den,men,c-2 1000m (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"marinov, martin guerguiev",bul,men,c-2 500m (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"stoyanov, blagovest nikolov",bul,men,c-2 500m (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"dovgalyonok, dmitri",eun,men,c-2 500m (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"masseikov, alexandre",eun,men,c-2 500m (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"papke, ulrich",ger,men,c-2 500m (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"spelly, ingo",ger,men,c-2 500m (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"barton, gregory mark",usa,men,k-1 1000m (kayak single),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"robinson, clint",aus,men,k-1 1000m (kayak single),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"holmann, knut",nor,men,k-1 1000m (kayak single),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"holmann, knut",nor,men,k-1 500m (kayak single),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"kolehmainen, mikko yrj_",fin,men,k-1 500m (kayak single),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"gyulay, zsolt",hun,men,k-1 500m (kayak single),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"dylewska-swiatowiak, izabella",pol,women,k-1 500m (kayak single),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"fischer, birgit",ger,women,k-1 500m (kayak single),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"koban, rita",hun,women,k-1 500m (kayak single),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"bialkowski, dariusz",pol,men,k-2 1000m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"kotowicz, grzegorz",pol,men,k-2 1000m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"bluhm, kay",ger,men,k-2 1000m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"gutsche, torsten rene",ger,men,k-2 1000m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"olsson, gunnar",swe,men,k-2 1000m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"sundqvist, karl",swe,men,k-2 1000m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"dreossi, bruno",ita,men,k-2 500m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"rossi, antonio",ita,men,k-2 500m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"bluhm, kay",ger,men,k-2 500m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"gutsche, torsten rene",ger,men,k-2 500m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"freimut, maciej",pol,men,k-2 500m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"kurpiewski, wojciech",pol,men,k-2 500m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"donusz, eva",hun,women,k-2 500m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"koban, rita",hun,women,k-2 500m (kayak double),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"portwich, ramona",ger,women,k-2 500m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"von seck, anke",ger,women,k-2 500m (kayak double),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"andersson, agneta",swe,women,k-2 500m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"gunnarsson, susanne",swe,women,k-2 500m (kayak double),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"andersson, ramon dean",aus,men,k-4 1000m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"graham, kelvin john",aus,men,k-4 1000m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"rowling, ian mark",aus,men,k-4 1000m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"wood, steven michael",aus,men,k-4 1000m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"kegel, oliver michael",ger,men,k-4 1000m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"reineck, thomas",ger,men,k-4 1000m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"von appen, mario",ger,men,k-4 1000m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"wohllebe, andre gerhard",ger,men,k-4 1000m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"abraham, attila",hun,men,k-4 1000m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"csipes, ferenc",hun,men,k-4 1000m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"fidel, laszlo",hun,men,k-4 1000m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"gyulay, zsolt",hun,men,k-4 1000m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"andersson, agneta",swe,women,k-4 500m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"haglund, maria",swe,women,k-4 500m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"olsson, anna",swe,women,k-4 500m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"rosenqvist, susanne",swe,women,k-4 500m (kayak four),bronze,1992
barcelona,canoe / kayak,canoe / kayak f,"czigany, kinga",hun,women,k-4 500m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"donusz, eva",hun,women,k-4 500m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"koban, rita",hun,women,k-4 500m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"meszaros, erika",hun,women,k-4 500m (kayak four),gold,1992
barcelona,canoe / kayak,canoe / kayak f,"borchert, katrin",ger,women,k-4 500m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"fischer, birgit",ger,women,k-4 500m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"portwich, ramona",ger,women,k-4 500m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak f,"von seck, anke",ger,women,k-4 500m (kayak four),silver,1992
barcelona,canoe / kayak,canoe / kayak s,"avril, jacky",fra,men,c-1 (canoe single),bronze,1992
barcelona,canoe / kayak,canoe / kayak s,"pollert, lukas",tch,men,c-1 (canoe single),gold,1992
barcelona,canoe / kayak,canoe / kayak s,"marriott, gareth john",gbr,men,c-1 (canoe single),silver,1992
barcelona,canoe / kayak,canoe / kayak s,"adisson, franck",fra,men,c-2 (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak s,"forgues, wilfrid",fra,men,c-2 (canoe double),bronze,1992
barcelona,canoe / kayak,canoe / kayak s,"jacobi, joe",usa,men,c-2 (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak s,"strausbaugh, scott",usa,men,c-2 (canoe double),gold,1992
barcelona,canoe / kayak,canoe / kayak s,"rohan, jiri",tch,men,c-2 (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak s,"simek, miroslav",tch,men,c-2 (canoe double),silver,1992
barcelona,canoe / kayak,canoe / kayak s,"lettmann, jochen",ger,men,k-1 (kayak single),bronze,1992
barcelona,canoe / kayak,canoe / kayak s,"ferrazzi, pierpaolo",ita,men,k-1 (kayak single),gold,1992
barcelona,canoe / kayak,canoe / kayak s,"curinier, sylvain",fra,men,k-1 (kayak single),silver,1992
barcelona,canoe / kayak,canoe / kayak s,"chladek, dana",usa,women,k-1 (kayak single),bronze,1992
barcelona,canoe / kayak,canoe / kayak s,"micheler-jones, elisabeth",ger,women,k-1 (kayak single),gold,1992
barcelona,canoe / kayak,canoe / kayak s,"woodward, danielle anne",aus,women,k-1 (kayak single),silver,1992
barcelona,cycling,cycling road,"ozols, dainis",lat,men,individual road race,bronze,1992
barcelona,cycling,cycling road,"casartelli, fabio",ita,men,individual road race,gold,1992
barcelona,cycling,cycling road,"dekker, erik",ned,men,individual road race,silver,1992
barcelona,cycling,cycling road,"knol, monique",ned,women,individual road race,bronze,1992
barcelona,cycling,cycling road,"watt, kathryn anne",aus,women,individual road race,gold,1992
barcelona,cycling,cycling road,"longo-ciprelli, jeannie",fra,women,individual road race,silver,1992
barcelona,cycling,cycling road,"boussard, herve",fra,men,team time trial,bronze,1992
barcelona,cycling,cycling road,"faivre-pierret, didier",fra,men,team time trial,bronze,1992
barcelona,cycling,cycling road,"gaumont, philippe",fra,men,team time trial,bronze,1992
barcelona,cycling,cycling road,"harel, jean-louis",fra,men,team time trial,bronze,1992
barcelona,cycling,cycling road,"dittert, bernd",ger,men,team time trial,gold,1992
barcelona,cycling,cycling road,"meyer, christian",ger,men,team time trial,gold,1992
barcelona,cycling,cycling road,"peschel, uwe",ger,men,team time trial,gold,1992
barcelona,cycling,cycling road,"rich, michael",ger,men,team time trial,gold,1992
barcelona,cycling,cycling road,"anastasia, flavio",ita,men,team time trial,silver,1992
barcelona,cycling,cycling road,"colombo, luca",ita,men,team time trial,silver,1992
barcelona,cycling,cycling road,"contri, gianfranco",ita,men,team time trial,silver,1992
barcelona,cycling,cycling road,"peron, andrea",ita,men,team time trial,silver,1992
barcelona,cycling,cycling track,"hartwell, erin w.",usa,men,1km time trial,bronze,1992
barcelona,cycling,cycling track,"moreno perinan, jose manuel",esp,men,1km time trial,gold,1992
barcelona,cycling,cycling track,"kelly, shane",aus,men,1km time trial,silver,1992
barcelona,cycling,cycling track,"anderson, gary john",nzl,men,individual pursuit,bronze,1992
barcelona,cycling,cycling track,"boardman, christopher miles",gbr,men,individual pursuit,gold,1992
barcelona,cycling,cycling track,"lehmann, jens",ger,men,individual pursuit,silver,1992
barcelona,cycling,cycling track,"twigg, rebecca lynne",usa,women,individual pursuit,bronze,1992
barcelona,cycling,cycling track,"rossner, petra",ger,women,individual pursuit,gold,1992
barcelona,cycling,cycling track,"watt, kathryn anne",aus,women,individual pursuit,silver,1992
barcelona,cycling,cycling track,"mathy, cedric",bel,men,points race,bronze,1992
barcelona,cycling,cycling track,"lombardi, giovanni",ita,men,points race,gold,1992
barcelona,cycling,cycling track,"van bon, leon",ned,men,points race,silver,1992
barcelona,cycling,cycling track,"haringa, ingrid",ned,women,sprint,bronze,1992
barcelona,cycling,cycling track,"salumae, erika",est,women,sprint,gold,1992
barcelona,cycling,cycling track,"neumann, annett",ger,women,sprint,silver,1992
barcelona,cycling,cycling track,"harnett, curtis",can,men,sprint indivual,bronze,1992
barcelona,cycling,cycling track,"fiedler, jens",ger,men,sprint indivual,gold,1992
barcelona,cycling,cycling track,"neiwand, garry malcolm",aus,men,sprint indivual,silver,1992
barcelona,cycling,cycling track,"frost, ken",den,men,team pursuit (4000m),bronze,1992
barcelona,cycling,cycling track,"madsen, jimmi",den,men,team pursuit (4000m),bronze,1992
barcelona,cycling,cycling track,"nilsen, klaus kynde",den,men,team pursuit (4000m),bronze,1992
barcelona,cycling,cycling track,"petersen, jan bo",den,men,team pursuit (4000m),bronze,1992
barcelona,cycling,cycling track,"sandstod, michael",den,men,team pursuit (4000m),bronze,1992
barcelona,cycling,cycling track,"fulst, guido",ger,men,team pursuit (4000m),gold,1992
barcelona,cycling,cycling track,"gl_ckner, michael",ger,men,team pursuit (4000m),gold,1992
barcelona,cycling,cycling track,"lehmann, jens",ger,men,team pursuit (4000m),gold,1992
barcelona,cycling,cycling track,"steinweg, stefan",ger,men,team pursuit (4000m),gold,1992
barcelona,cycling,cycling track,"walzer, andreas",ger,men,team pursuit (4000m),gold,1992
barcelona,cycling,cycling track,"aitken, brett",aus,men,team pursuit (4000m),silver,1992
barcelona,cycling,cycling track,"mcglede, stephen john",aus,men,team pursuit (4000m),silver,1992
barcelona,cycling,cycling track,"o'brien, shaun william",aus,men,team pursuit (4000m),silver,1992
barcelona,cycling,cycling track,"o'grady, stuart",aus,men,team pursuit (4000m),silver,1992
barcelona,equestrian,dressage,"balkenhol, klaus",ger,men,individual,bronze,1992
barcelona,equestrian,dressage,"uphoff-becker, nicole",ger,women,individual,gold,1992
barcelona,equestrian,dressage,"werth, isabell",ger,women,individual,silver,1992
barcelona,equestrian,dressage,"dover, robert jeffrey",usa,men,team,bronze,1992
barcelona,equestrian,dressage,"poulin, michael",usa,men,team,bronze,1992
barcelona,equestrian,dressage,"balkenhol, klaus",ger,men,team,gold,1992
barcelona,equestrian,dressage,"bredahl, charlotte",usa,women,team,bronze,1992
barcelona,equestrian,dressage,"lavell, carol",usa,women,team,bronze,1992
barcelona,equestrian,dressage,"teodorescu, monica",ger,women,team,gold,1992
barcelona,equestrian,dressage,"uphoff-becker, nicole",ger,women,team,gold,1992
barcelona,equestrian,dressage,"werth, isabell",ger,women,team,gold,1992
barcelona,equestrian,dressage,"bartels de vries, maria anna",ned,women,team,silver,1992
barcelona,equestrian,dressage,"bontje, ellen",ned,women,team,silver,1992
barcelona,equestrian,dressage,"sanders-keyzer, annemarie",ned,women,team,silver,1992
barcelona,equestrian,dressage,"van grunsven, anky",ned,women,team,silver,1992
barcelona,equestrian,eventing,"tait, blyth",nzl,men,individual,bronze,1992
barcelona,equestrian,eventing,"ryan, matthew morgan",aus,men,individual,gold,1992
barcelona,equestrian,eventing,"bl_cker, herbert",ger,men,individual,silver,1992
barcelona,equestrian,eventing,"baumann, matthias andreas",ger,men,team,bronze,1992
barcelona,equestrian,eventing,"bl_cker, herbert",ger,men,team,bronze,1992
barcelona,equestrian,eventing,"ehrenbrink, ralf",ger,men,team,bronze,1992
barcelona,equestrian,eventing,"mysegaes, cord hermann",ger,men,team,bronze,1992
barcelona,equestrian,eventing,"green, david michael",aus,men,team,gold,1992
barcelona,equestrian,eventing,"hoy, andrew",aus,men,team,gold,1992
barcelona,equestrian,eventing,"ryan, matthew morgan",aus,men,team,gold,1992
barcelona,equestrian,eventing,"nicholson, andrew",nzl,men,team,silver,1992
barcelona,equestrian,eventing,"tait, blyth",nzl,men,team,silver,1992
barcelona,equestrian,eventing,"todd, mark",nzl,men,team,silver,1992
barcelona,equestrian,eventing,"rolton, gillian",aus,women,team,gold,1992
barcelona,equestrian,eventing,"latta, victoria jean",nzl,women,team,silver,1992
barcelona,equestrian,jumping,"dello joio, norman",usa,men,individual,bronze,1992
barcelona,equestrian,jumping,"beerbaum, ludger",ger,men,individual,gold,1992
barcelona,equestrian,jumping,"raymakers, piet",ned,men,individual,silver,1992
barcelona,equestrian,jumping,"bourdy, hubert",fra,men,team,bronze,1992
barcelona,equestrian,jumping,"godignon, herve",fra,men,team,bronze,1992
barcelona,equestrian,jumping,"navet, eric",fra,men,team,bronze,1992
barcelona,equestrian,jumping,"robert, michel",fra,men,team,bronze,1992
barcelona,equestrian,jumping,"lansink, jos",ned,men,team,gold,1992
barcelona,equestrian,jumping,"raymakers, piet",ned,men,team,gold,1992
barcelona,equestrian,jumping,"romp, bert",ned,men,team,gold,1992
barcelona,equestrian,jumping,"tops, jan",ned,men,team,gold,1992
barcelona,equestrian,jumping,"boor, boris",aut,men,team,silver,1992
barcelona,equestrian,jumping,"fruhmann, thomas",aut,men,team,silver,1992
barcelona,equestrian,jumping,"munzner, joerg",aut,men,team,silver,1992
barcelona,equestrian,jumping,"simon, hugo",aut,men,team,silver,1992
barcelona,fencing,fencing,"henry, jean-michel",fra,men,_p©e individual,bronze,1992
barcelona,fencing,fencing,"srecki, eric",fra,men,_p©e individual,gold,1992
barcelona,fencing,fencing,"kolobkov, pavel",eun,men,_p©e individual,silver,1992
barcelona,fencing,fencing,"chouvalov, andrei",eun,men,_p©e team,bronze,1992
barcelona,fencing,fencing,"kolobkov, pavel",eun,men,_p©e team,bronze,1992
barcelona,fencing,fencing,"kostarev, serguei",eun,men,_p©e team,bronze,1992
barcelona,fencing,fencing,"kravtchouk, serguei",eun,men,_p©e team,bronze,1992
barcelona,fencing,fencing,"zakharevitch, valeri",eun,men,_p©e team,bronze,1992
barcelona,fencing,fencing,"borrmann, elmar",ger,men,_p©e team,gold,1992
barcelona,fencing,fencing,"felisiak, robert",ger,men,_p©e team,gold,1992
barcelona,fencing,fencing,"proske, uwe gerhard",ger,men,_p©e team,gold,1992
barcelona,fencing,fencing,"reznitchenko, vladimir",ger,men,_p©e team,gold,1992
barcelona,fencing,fencing,"schmitt, arnd r_diger",ger,men,_p©e team,gold,1992
barcelona,fencing,fencing,"hegedus, ferenc",hun,men,_p©e team,silver,1992
barcelona,fencing,fencing,"kolczonai, erno",hun,men,_p©e team,silver,1992
barcelona,fencing,fencing,"kovacs, ivan",hun,men,_p©e team,silver,1992
barcelona,fencing,fencing,"kulcsar, krisztian",hun,men,_p©e team,silver,1992
barcelona,fencing,fencing,"totola, gabor",hun,men,_p©e team,silver,1992
barcelona,fencing,fencing,"gregory, elvis",cub,men,foil individual,bronze,1992
barcelona,fencing,fencing,"omnes, philippe",fra,men,foil individual,gold,1992
barcelona,fencing,fencing,"golubytsky, serguei",eun,men,foil individual,silver,1992
barcelona,fencing,fencing,"sadovskaia, tatiana",eun,women,foil individual,bronze,1992
barcelona,fencing,fencing,"trillini, giovanna",ita,women,foil individual,gold,1992
barcelona,fencing,fencing,"wang, huifeng",chn,women,foil individual,silver,1992
barcelona,fencing,fencing,"kielpikowski, piotr",pol,men,foil team,bronze,1992
barcelona,fencing,fencing,"krzesinski, adam",pol,men,foil team,bronze,1992
barcelona,fencing,fencing,"siess, cezary",pol,men,foil team,bronze,1992
barcelona,fencing,fencing,"sobczak, ryszard",pol,men,foil team,bronze,1992
barcelona,fencing,fencing,"sypniewski, marian",pol,men,foil team,bronze,1992
barcelona,fencing,fencing,"koch, alexander",ger,men,foil team,gold,1992
barcelona,fencing,fencing,"schreck, ulrich rainer",ger,men,foil team,gold,1992
barcelona,fencing,fencing,"wagner, udo",ger,men,foil team,gold,1992
barcelona,fencing,fencing,"weidner, thorsten",ger,men,foil team,gold,1992
barcelona,fencing,fencing,"weissenborn, ingo",ger,men,foil team,gold,1992
barcelona,fencing,fencing,"betancourt scull, guillermo",cub,men,foil team,silver,1992
barcelona,fencing,fencing,"diaz babier, tulio",cub,men,foil team,silver,1992
barcelona,fencing,fencing,"garcia marturell, hermenegildo",cub,men,foil team,silver,1992
barcelona,fencing,fencing,"garcia perez, oscar",cub,men,foil team,silver,1992
barcelona,fencing,fencing,"gregory, elvis",cub,men,foil team,silver,1992
barcelona,fencing,fencing,"carlescu badea, laura gabriela",rou,women,foil team,bronze,1992
barcelona,fencing,fencing,"dumitrescu, roxana daniela",rou,women,foil team,bronze,1992
barcelona,fencing,fencing,"grigorescu, claudia laura",rou,women,foil team,bronze,1992
barcelona,fencing,fencing,"szabo-lazar, reka zsofia",rou,women,foil team,bronze,1992
barcelona,fencing,fencing,"tufan, elisabeta",rou,women,foil team,bronze,1992
barcelona,fencing,fencing,"bianchedi, diana",ita,women,foil team,gold,1992
barcelona,fencing,fencing,"bortolozzi borella, francesca",ita,women,foil team,gold,1992
barcelona,fencing,fencing,"trillini, giovanna",ita,women,foil team,gold,1992
barcelona,fencing,fencing,"vaccaroni, dorina",ita,women,foil team,gold,1992
barcelona,fencing,fencing,"zalaffi, margherita",ita,women,foil team,gold,1992
barcelona,fencing,fencing,"bau, sabine christiane",ger,women,foil team,silver,1992
barcelona,fencing,fencing,"dobmeier, annette",ger,women,foil team,silver,1992
barcelona,fencing,fencing,"fichtel-mauritz, anja",ger,women,foil team,silver,1992
barcelona,fencing,fencing,"funkenhauser, zita-eva",ger,women,foil team,silver,1992
barcelona,fencing,fencing,"weber-koszto, monika",ger,women,foil team,silver,1992
barcelona,fencing,fencing,"lamour, jean-francois",fra,men,sabre individual,bronze,1992
barcelona,fencing,fencing,"szabo, bence",hun,men,sabre individual,gold,1992
barcelona,fencing,fencing,"marin, marco",ita,men,sabre individual,silver,1992
barcelona,fencing,fencing,"daurelle, jean-philippe",fra,men,sabre team,bronze,1992
barcelona,fencing,fencing,"ducheix, franck",fra,men,sabre team,bronze,1992
barcelona,fencing,fencing,"granger-veyron, herve",fra,men,sabre team,bronze,1992
barcelona,fencing,fencing,"guichot, pierre",fra,men,sabre team,bronze,1992
barcelona,fencing,fencing,"lamour, jean-francois",fra,men,sabre team,bronze,1992
barcelona,fencing,fencing,"chirchov, aleksander",eun,men,sabre team,gold,1992
barcelona,fencing,fencing,"guttsayt, vadim",eun,men,sabre team,gold,1992
barcelona,fencing,fencing,"kiriyenko, grigorii",eun,men,sabre team,gold,1992
barcelona,fencing,fencing,"pogossov, gueorgui",eun,men,sabre team,gold,1992
barcelona,fencing,fencing,"pozdnyakov, stanislav",eun,men,sabre team,gold,1992
barcelona,fencing,fencing,"abay, peter",hun,men,sabre team,silver,1992
barcelona,fencing,fencing,"bujdoso, imre",hun,men,sabre team,silver,1992
barcelona,fencing,fencing,"koves, csaba",hun,men,sabre team,silver,1992
barcelona,fencing,fencing,"nebald, gy_rgy",hun,men,sabre team,silver,1992
barcelona,fencing,fencing,"szabo, bence",hun,men,sabre team,silver,1992
barcelona,football,football,"acheampong, joachin yaw",gha,men,football,bronze,1992
barcelona,football,football,"addo, simon",gha,men,football,bronze,1992
barcelona,football,football,"adjei, sammi",gha,men,football,bronze,1992
barcelona,football,football,"amankwah, frank",gha,men,football,bronze,1992
barcelona,football,football,"aryee, bernard nii",gha,men,football,bronze,1992
barcelona,football,football,"asare, isaac",gha,men,football,bronze,1992
barcelona,football,football,"ayew, kwame",gha,men,football,bronze,1992
barcelona,football,football,"dossey, ibrahim",gha,men,football,bronze,1992
barcelona,football,football,"gargo, mohammed",gha,men,football,bronze,1992
barcelona,football,football,"kumah, samuel ablade",gha,men,football,bronze,1992
barcelona,football,football,"lamptey, nii odartey",gha,men,football,bronze,1992
barcelona,football,football,"preko, yaw",gha,men,football,bronze,1992
barcelona,football,football,"quaye, shamo",gha,men,football,bronze,1992
barcelona,football,football,"amavisca garate, jose",esp,men,football,gold,1992
barcelona,football,football,"berges marin, rafael",esp,men,football,gold,1992
barcelona,football,football,"fernandez antua, abelardo",esp,men,football,gold,1992
barcelona,football,football,"ferrer llopis, albert",esp,men,football,gold,1992
barcelona,football,football,"guardiola sala, josep",esp,men,football,gold,1992
barcelona,football,football,"jimenez sistachs, antonio",esp,men,football,gold,1992
barcelona,football,football,"lasa goicoechea, mikel",esp,men,football,gold,1992
barcelona,football,football,"lopez martinez, juan",esp,men,football,gold,1992
barcelona,football,football,"martinez garcia, luis enrique",esp,men,football,gold,1992
barcelona,football,football,"narvaez, quico",esp,men,football,gold,1992
barcelona,football,football,"perez muoz, alfonso",esp,men,football,gold,1992
barcelona,football,football,"solozabal villanueva, roberto",esp,men,football,gold,1992
barcelona,football,football,"brzeczek, jerzy",pol,men,football,silver,1992
barcelona,football,football,"gesior, dariusz",pol,men,football,silver,1992
barcelona,football,football,"jalocha, marcin",pol,men,football,silver,1992
barcelona,football,football,"juskowiak, andrzej",pol,men,football,silver,1992
barcelona,football,football,"klak, aleksander",pol,men,football,silver,1992
barcelona,football,football,"kobylanski, andrzej",pol,men,football,silver,1992
barcelona,football,football,"kowalczyk, wojciech",pol,men,football,silver,1992
barcelona,football,football,"kozminski, marek",pol,men,football,silver,1992
barcelona,football,football,"lapinski, tomasz",pol,men,football,silver,1992
barcelona,football,football,"staniek, ryszard",pol,men,football,silver,1992
barcelona,football,football,"swierczewski, piotr",pol,men,football,silver,1992
barcelona,football,football,"waldoch, tomasz",pol,men,football,silver,1992
barcelona,gymnastics,artistic g.,"lyssenko, tatiana",eun,women,balance beam,gold,1992
barcelona,gymnastics,artistic g.,"lu, li",chn,women,balance beam,silver,1992
barcelona,gymnastics,artistic g.,"miller, shannon",usa,women,balance beam,silver,1992
barcelona,gymnastics,artistic g.,"li, xiaosahuang",chn,men,floor exercises,gold,1992
barcelona,gymnastics,artistic g.,"iketani, yukio",jpn,men,floor exercises,silver,1992
barcelona,gymnastics,artistic g.,"misutin, grigori",eun,men,floor exercises,silver,1992
barcelona,gymnastics,artistic g.,"bontas, cristina",rou,women,floor exercises,bronze,1992
barcelona,gymnastics,artistic g.,"goutsou, tatiana",eun,women,floor exercises,bronze,1992
barcelona,gymnastics,artistic g.,"miller, shannon",usa,women,floor exercises,bronze,1992
barcelona,gymnastics,artistic g.,"milosovici, lavinia corina",rou,women,floor exercises,gold,1992
barcelona,gymnastics,artistic g.,"onodi, henrietta",hun,women,floor exercises,silver,1992
barcelona,gymnastics,artistic g.,"dimas, trent",usa,men,horizontal bar,gold,1992
barcelona,gymnastics,artistic g.,"misutin, grigori",eun,men,horizontal bar,silver,1992
barcelona,gymnastics,artistic g.,"wecker, andreas",ger,men,horizontal bar,silver,1992
barcelona,gymnastics,artistic g.,"belenki, valeri",eun,men,individual all-round,bronze,1992
barcelona,gymnastics,artistic g.,"scherbo, vitaly",eun,men,individual all-round,gold,1992
barcelona,gymnastics,artistic g.,"misutin, grigori",eun,men,individual all-round,silver,1992
barcelona,gymnastics,artistic g.,"milosovici, lavinia corina",rou,women,individual all-round,bronze,1992
barcelona,gymnastics,artistic g.,"goutsou, tatiana",eun,women,individual all-round,gold,1992
barcelona,gymnastics,artistic g.,"miller, shannon",usa,women,individual all-round,silver,1992
barcelona,gymnastics,artistic g.,"guo, linyao",chn,men,parallel bars,bronze,1992
barcelona,gymnastics,artistic g.,"korobchinski, igor",eun,men,parallel bars,bronze,1992
barcelona,gymnastics,artistic g.,"matsunaga, masayuki",jpn,men,parallel bars,bronze,1992
barcelona,gymnastics,artistic g.,"scherbo, vitaly",eun,men,parallel bars,gold,1992
barcelona,gymnastics,artistic g.,"li, jing",chn,men,parallel bars,silver,1992
barcelona,gymnastics,artistic g.,"wecker, andreas",ger,men,pommel horse,bronze,1992
barcelona,gymnastics,artistic g.,"pae, gil-su",prk,men,pommel horse,gold,1992
barcelona,gymnastics,artistic g.,"scherbo, vitaly",eun,men,pommel horse,gold,1992
barcelona,gymnastics,artistic g.,"li, xiaosahuang",chn,men,rings,bronze,1992
barcelona,gymnastics,artistic g.,"wecker, andreas",ger,men,rings,bronze,1992
barcelona,gymnastics,artistic g.,"scherbo, vitaly",eun,men,rings,gold,1992
